question_id,method,k,answer_pred,answer_gt,em,f1,precision,recall,input_tokens,output_tokens,cost_usd,selected_titles
5ab90d8955429916710eb0f1,linucb,3,noanswer,Smoothie King Center,0.0,0.0,0.0,0.0,442,2,6.75e-05,"[""Jalen Jones"", ""Washington NBA G League team"", ""Marquette Golden Eagles men's basketball""]"
5ab90d8955429916710eb0f1,linucb,5,Smoothie King Center,Smoothie King Center,1.0,1.0,1.0,1.0,594,4,9.15e-05,"[""Jalen Jones"", ""Washington NBA G League team"", ""Marquette Golden Eagles men's basketball"", ""New Orleans Pelicans"", ""Long Island Nets""]"
5ae788fa55429952e35ea964,linucb,2,jam band sound,extensive use of segues,0.0,0.0,0.0,0.0,218,3,3.45e-05,"[""Blues Traveler (album)"", ""On Tour Forever""]"
5ae788fa55429952e35ea964,linucb,3,jam band sound,extensive use of segues,0.0,0.0,0.0,0.0,315,3,4.9050000000000006e-05,"[""Blues Traveler (album)"", ""On Tour Forever"", ""Blues Traveler""]"
5ae788fa55429952e35ea964,linucb,5,jam band sound,extensive use of segues,0.0,0.0,0.0,0.0,433,3,6.675000000000001e-05,"[""Blues Traveler (album)"", ""On Tour Forever"", ""Blues Traveler"", ""Bridge (Blues Traveler album)"", ""Travelogue: Blues Traveler Classics""]"
5ae1925a554299492dc91b48,linucb,2,noanswer,Charlotte Carnegie,0.0,0.0,0.0,0.0,274,2,4.2300000000000005e-05,"[""Crayke Castle"", ""Megginch Castle""]"
5ae1925a554299492dc91b48,linucb,3,noanswer,Charlotte Carnegie,0.0,0.0,0.0,0.0,370,2,5.67e-05,"[""Crayke Castle"", ""Megginch Castle"", ""Hayashi Castle""]"
5ae1925a554299492dc91b48,linucb,5,noanswer,Charlotte Carnegie,0.0,0.0,0.0,0.0,555,2,8.445e-05,"[""Crayke Castle"", ""Megginch Castle"", ""Hayashi Castle"", ""Leskovec Castle"", ""Dundas Castle""]"
5ae1443855429920d5234362,linucb,2,World War II,World War II,1.0,1.0,1.0,1.0,351,3,5.445e-05,"[""Alexander Nikolayev"", ""List of Azerbaijani Heroes of the Soviet Union""]"
5ae1443855429920d5234362,linucb,3,World War II,World War II,1.0,1.0,1.0,1.0,388,3,6e-05,"[""Alexander Nikolayev"", ""List of Azerbaijani Heroes of the Soviet Union"", ""Battle of Berlin""]"
5ae1443855429920d5234362,linucb,5,World War II,World War II,1.0,1.0,1.0,1.0,581,3,8.895e-05,"[""Alexander Nikolayev"", ""List of Azerbaijani Heroes of the Soviet Union"", ""Battle of Berlin"", ""Mikhail Linnik"", ""Vladimir Fedorovich Vladimirov""]"
5ac54c435542993e66e822d1,linucb,2,Oklahoma State,Oklahoma State University,0.0,0.8,1.0,0.6666666666666666,323,3,5.025e-05,"[""Cale Gundy"", ""Mike Gundy""]"
5ac54c435542993e66e822d1,linucb,3,Oklahoma State,Oklahoma State University,0.0,0.8,1.0,0.6666666666666666,484,3,7.439999999999999e-05,"[""Cale Gundy"", ""Mike Gundy"", ""Bob Adams (American football)""]"
5ac54c435542993e66e822d1,linucb,5,Oklahoma State,Oklahoma State University,0.0,0.8,1.0,0.6666666666666666,700,3,0.00010680000000000001,"[""Cale Gundy"", ""Mike Gundy"", ""Bob Adams (American football)"", ""Mariam Stepanyan"", ""Chris Rubio""]"
5a7a77425542995eb53be83e,linucb,2,noanswer,Brady Seals,0.0,0.0,0.0,0.0,408,2,6.24e-05,"[""Brady Seals"", ""Brady Seals (album)""]"
5a7a77425542995eb53be83e,linucb,3,Nick Carter,Brady Seals,0.0,0.0,0.0,0.0,576,2,8.759999999999999e-05,"[""Brady Seals"", ""Brady Seals (album)"", ""Nick Carter (musician)""]"
5a7a77425542995eb53be83e,linucb,5,Nick Carter,Brady Seals,0.0,0.0,0.0,0.0,742,2,0.0001125,"[""Brady Seals"", ""Brady Seals (album)"", ""Nick Carter (musician)"", ""Nick Carter, Master Detective"", ""Nick Carter and Red Club""]"
5a7153d05542994082a3e7dc,linucb,2,Nusretiye Mosque,Nusretiye Mosque,1.0,1.0,1.0,1.0,267,5,4.3049999999999996e-05,"[""Bayezid II Mosque"", ""Nusretiye Mosque""]"
5a7153d05542994082a3e7dc,linucb,3,Nusretiye Mosque,Nusretiye Mosque,1.0,1.0,1.0,1.0,336,5,5.34e-05,"[""Bayezid II Mosque"", ""Nusretiye Mosque"", ""Bayezid II Mosque (Amasya)""]"
5a7153d05542994082a3e7dc,linucb,5,Nusretiye Mosque,Nusretiye Mosque,1.0,1.0,1.0,1.0,637,5,9.855e-05,"[""Bayezid II Mosque"", ""Nusretiye Mosque"", ""Bayezid II Mosque (Amasya)"", ""Hassan II Mosque"", ""King Mosque, Berat""]"
5ae361805542992e3233c3c9,linucb,2,Northern Illinois University,Georgetown University,0.0,0.4,0.3333333333333333,0.5,520,3,7.98e-05,"[""Detroit Pistons"", ""2005\u201306 Detroit Pistons season""]"
5ae361805542992e3233c3c9,linucb,3,noanswer,Georgetown University,0.0,0.0,0.0,0.0,599,2,9.104999999999999e-05,"[""Detroit Pistons"", ""2005\u201306 Detroit Pistons season"", ""Dennis Rodman""]"
5ae361805542992e3233c3c9,linucb,5,Georgetown University,Georgetown University,1.0,1.0,1.0,1.0,829,3,0.00012614999999999998,"[""Detroit Pistons"", ""2005\u201306 Detroit Pistons season"", ""Dennis Rodman"", ""Reggie Harding"", ""Greg Monroe""]"
5a72688c5542997f827839b2,linucb,2,Turkey,Turkey,1.0,1.0,1.0,1.0,329,1,4.995e-05,"[""Atik Valide Mosque"", ""Valens Aqueduct""]"
5a72688c5542997f827839b2,linucb,3,Turkey,Turkey,1.0,1.0,1.0,1.0,374,1,5.67e-05,"[""Atik Valide Mosque"", ""Valens Aqueduct"", ""Yeni Valide Mosque""]"
5a72688c5542997f827839b2,linucb,5,Turkey,Turkey,1.0,1.0,1.0,1.0,565,1,8.535e-05,"[""Atik Valide Mosque"", ""Valens Aqueduct"", ""Yeni Valide Mosque"", ""Atik Ali Pasha Mosque"", ""Pertevniyal Valide Sultan Mosque""]"
5a7ce0ce554299452d57ba92,linucb,2,William McKinley,William McKinley,1.0,1.0,1.0,1.0,309,4,4.875e-05,"[""Temple of Music"", ""Pan-American Exposition""]"
5a7ce0ce554299452d57ba92,linucb,3,William McKinley,William McKinley,1.0,1.0,1.0,1.0,414,4,6.45e-05,"[""Temple of Music"", ""Pan-American Exposition"", ""Put Me Off at Buffalo""]"
5a7ce0ce554299452d57ba92,linucb,5,William McKinley,William McKinley,1.0,1.0,1.0,1.0,765,4,0.00011715,"[""Temple of Music"", ""Pan-American Exposition"", ""Put Me Off at Buffalo"", ""1901 State of the Union Address"", ""Assassination of William McKinley""]"
5a83411655429966c78a6b5d,linucb,2,noanswer,Justin Spitzer,0.0,0.0,0.0,0.0,350,2,5.3700000000000004e-05,"[""Johnny Pemberton"", ""Lea Thompson""]"
5a83411655429966c78a6b5d,linucb,3,noanswer,Justin Spitzer,0.0,0.0,0.0,0.0,626,2,9.51e-05,"[""Johnny Pemberton"", ""Lea Thompson"", ""Bo Brady""]"
5a83411655429966c78a6b5d,linucb,5,noanswer,Justin Spitzer,0.0,0.0,0.0,0.0,768,2,0.0001164,"[""Johnny Pemberton"", ""Lea Thompson"", ""Bo Brady"", ""Fred G. Sanford"", ""Son of Zorn""]"
5a877dd65542993e715abf79,linucb,2,no,no,1.0,1.0,1.0,1.0,421,1,6.375e-05,"[""Halld\u00f3r Laxness"", ""Timothy Leary""]"
5a877dd65542993e715abf79,linucb,3,no,no,1.0,1.0,1.0,1.0,452,1,6.84e-05,"[""Halld\u00f3r Laxness"", ""Timothy Leary"", ""Halld\u00f3r Laxness (album)""]"
5a877dd65542993e715abf79,linucb,5,no,no,1.0,1.0,1.0,1.0,597,1,9.015e-05,"[""Halld\u00f3r Laxness"", ""Timothy Leary"", ""Halld\u00f3r Laxness (album)"", ""Memoir of Halld\u00f3r Laxness"", ""Au\u00f0ur Laxness""]"
5ab6087a554299110f2199be,linucb,2,yes,yes,1.0,1.0,1.0,1.0,256,1,3.9e-05,"[""Chaplinsky v. New Hampshire"", ""Korematsu v. United States""]"
5ab6087a554299110f2199be,linucb,3,yes,yes,1.0,1.0,1.0,1.0,506,1,7.649999999999999e-05,"[""Chaplinsky v. New Hampshire"", ""Korematsu v. United States"", ""Freedom of movement under United States law""]"
5ab6087a554299110f2199be,linucb,5,no,yes,0.0,0.0,0.0,0.0,773,1,0.00011654999999999999,"[""Chaplinsky v. New Hampshire"", ""Korematsu v. United States"", ""Freedom of movement under United States law"", ""Duncan v. Kahanamoku"", ""UC Berkeley School of Law""]"
5adbd70c55429947ff173843,linucb,2,noanswer,Personal History,0.0,0.0,0.0,0.0,245,2,3.795e-05,"[""Black and White Ball"", ""Buddleja 'White Ball'""]"
5adbd70c55429947ff173843,linucb,3,noanswer,Personal History,0.0,0.0,0.0,0.0,323,2,4.965e-05,"[""Black and White Ball"", ""Buddleja 'White Ball'"", ""Golf (1984 video game)""]"
5adbd70c55429947ff173843,linucb,5,Personal History,Personal History,1.0,1.0,1.0,1.0,483,2,7.365e-05,"[""Black and White Ball"", ""Buddleja 'White Ball'"", ""Golf (1984 video game)"", ""1956 NFL season"", ""Katharine Graham""]"
5a7796e05542992a6e59df0f,linucb,2,Netherlands,Netherlands,1.0,1.0,1.0,1.0,313,2,4.815e-05,"[""Huis Ten Bosch (train)"", ""Huis Ten Bosch (theme park)""]"
5a7796e05542992a6e59df0f,linucb,3,Netherlands,Netherlands,1.0,1.0,1.0,1.0,348,2,5.34e-05,"[""Huis Ten Bosch (train)"", ""Huis Ten Bosch (theme park)"", ""Huis ten Bosch (disambiguation)""]"
5a7796e05542992a6e59df0f,linucb,5,Netherlands,Netherlands,1.0,1.0,1.0,1.0,484,2,7.379999999999999e-05,"[""Huis Ten Bosch (train)"", ""Huis Ten Bosch (theme park)"", ""Huis ten Bosch (disambiguation)"", ""Huis Ten Bosch Station"", ""Huis ten Bosch palace""]"
5abc030e554299642a094bdc,linucb,2,Clement Attlee,1945 to 1951,0.0,0.0,0.0,0.0,313,4,4.934999999999999e-05,"[""Distribution of Industry Act 1950"", ""Industry Act 1975""]"
5abc030e554299642a094bdc,linucb,3,Clement Attlee,1945 to 1951,0.0,0.0,0.0,0.0,429,4,6.675e-05,"[""Distribution of Industry Act 1950"", ""Industry Act 1975"", ""Deputy prime minister""]"
5abc030e554299642a094bdc,linucb,5,1945-1951,1945 to 1951,0.0,0.0,0.0,0.0,792,5,0.0001218,"[""Distribution of Industry Act 1950"", ""Industry Act 1975"", ""Deputy prime minister"", ""Prime Minister of Northern Ireland"", ""Reindeer Act""]"
5a7bb7f2554299042af8f7b6,linucb,2,Gwei lo,Gweilo,0.0,0.0,0.0,0.0,206,3,3.27e-05,"[""Cantonese slang"", ""Ducking (slang)""]"
5a7bb7f2554299042af8f7b6,linucb,3,Gweilo,Gweilo,1.0,1.0,1.0,1.0,277,3,4.335e-05,"[""Cantonese slang"", ""Ducking (slang)"", ""Ghosts (2006 film)""]"
5a7bb7f2554299042af8f7b6,linucb,5,Gweilo,Gweilo,1.0,1.0,1.0,1.0,448,3,6.900000000000001e-05,"[""Cantonese slang"", ""Ducking (slang)"", ""Ghosts (2006 film)"", ""Dongo"", ""Gweilo""]"
5a8b3de95542997f31a41cc3,linucb,2,noanswer,Tian Tan Buddha,0.0,0.0,0.0,0.0,278,2,4.29e-05,"[""Po Lin Monastery"", ""Lenggu Monastery""]"
5a8b3de95542997f31a41cc3,linucb,3,noanswer,Tian Tan Buddha,0.0,0.0,0.0,0.0,407,2,6.225e-05,"[""Po Lin Monastery"", ""Lenggu Monastery"", ""Bagaya Monastery""]"
5a8b3de95542997f31a41cc3,linucb,5,noanswer,Tian Tan Buddha,0.0,0.0,0.0,0.0,753,2,0.00011415000000000001,"[""Po Lin Monastery"", ""Lenggu Monastery"", ""Bagaya Monastery"", ""Enchey Monastery"", ""Buddhism in Hong Kong""]"
5ab3bfd3554299233954ff99,linucb,2,Dirk Nowitzki,Dirk Werner Nowitzki,0.0,0.8,1.0,0.6666666666666666,807,5,0.00012405,"[""Nike Hoop Summit"", ""2010\u201311 Dallas Mavericks season""]"
5ab3bfd3554299233954ff99,linucb,3,Dirk Nowitzki,Dirk Werner Nowitzki,0.0,0.8,1.0,0.6666666666666666,974,5,0.0001491,"[""Nike Hoop Summit"", ""2010\u201311 Dallas Mavericks season"", ""2011 NBA Finals""]"
5ab3bfd3554299233954ff99,linucb,5,Dirk Nowitzki,Dirk Werner Nowitzki,0.0,0.8,1.0,0.6666666666666666,1220,5,0.000186,"[""Nike Hoop Summit"", ""2010\u201311 Dallas Mavericks season"", ""2011 NBA Finals"", ""1980 NBA Expansion Draft"", ""Seth Curry""]"
5ab9b7d555429970cfb8eb7a,linucb,2,Henry Lau,Henry Lau,1.0,1.0,1.0,1.0,323,2,4.965e-05,"[""Final Recipe"", ""Super Show""]"
5ab9b7d555429970cfb8eb7a,linucb,3,Henry Lau,Henry Lau,1.0,1.0,1.0,1.0,383,2,5.8649999999999996e-05,"[""Final Recipe"", ""Super Show"", ""Lee Sung-min (singer)""]"
5ab9b7d555429970cfb8eb7a,linucb,5,Henry Lau,Henry Lau,1.0,1.0,1.0,1.0,580,2,8.82e-05,"[""Final Recipe"", ""Super Show"", ""Lee Sung-min (singer)"", ""Eunhyuk"", ""Lee Donghae""]"
5ab6bf6d55429953192ad372,linucb,2,no,no,1.0,1.0,1.0,1.0,215,1,3.285e-05,"[""Phlebodium"", ""Pieris canidia""]"
5ab6bf6d55429953192ad372,linucb,3,no,no,1.0,1.0,1.0,1.0,402,1,6.0899999999999996e-05,"[""Phlebodium"", ""Pieris canidia"", ""Phlebodium aureum""]"
5ab6bf6d55429953192ad372,linucb,5,no,no,1.0,1.0,1.0,1.0,762,1,0.0001149,"[""Phlebodium"", ""Pieris canidia"", ""Phlebodium aureum"", ""Pieris floribunda"", ""Pieris (plant)""]"
5ae7cb9b5542994a481bbde2,linucb,2,noanswer,Kalokuokamaile,0.0,0.0,0.0,0.0,381,2,5.835e-05,"[""Franklin Seaver Pratt"", ""Ingerman, Count of Hesbaye""]"
5ae7cb9b5542994a481bbde2,linucb,3,noanswer,Kalokuokamaile,0.0,0.0,0.0,0.0,508,2,7.740000000000001e-05,"[""Franklin Seaver Pratt"", ""Ingerman, Count of Hesbaye"", ""Thomas Howard, 2nd Duke of Norfolk""]"
5ae7cb9b5542994a481bbde2,linucb,5,Kamehameha I,Kalokuokamaile,0.0,0.0,0.0,0.0,777,5,0.00011955,"[""Franklin Seaver Pratt"", ""Ingerman, Count of Hesbaye"", ""Thomas Howard, 2nd Duke of Norfolk"", ""Death and state funeral of Gerald Ford"", ""Elizabeth Kekaaniau""]"
5ab1d6545542997061209588,linucb,2,noanswer,Bocelli became completely blind at the age of 12,0.0,0.0,0.0,0.0,324,2,4.9800000000000004e-05,"[""Cieli di Toscana"", ""Giro di Toscana""]"
5ab1d6545542997061209588,linucb,3,noanswer,Bocelli became completely blind at the age of 12,0.0,0.0,0.0,0.0,393,2,6.015e-05,"[""Cieli di Toscana"", ""Giro di Toscana"", ""7th Infantry Division Lupi di Toscana""]"
5ab1d6545542997061209588,linucb,5,12,Bocelli became completely blind at the age of 12,0.0,0.2222222222222222,1.0,0.125,481,1,7.274999999999999e-05,"[""Cieli di Toscana"", ""Giro di Toscana"", ""7th Infantry Division Lupi di Toscana"", ""Tuscan Skies"", ""Andrea Bocelli""]"
5addcb215542997dc7907033,linucb,2,Naomi Campbell,Naomi Elaine Campbell,0.0,0.8,1.0,0.6666666666666666,704,3,0.0001074,"[""Nasty Girl (The Notorious B.I.G. song)"", ""Notorious (soundtrack)""]"
5addcb215542997dc7907033,linucb,3,Naomi Campbell,Naomi Elaine Campbell,0.0,0.8,1.0,0.6666666666666666,878,3,0.00013349999999999997,"[""Nasty Girl (The Notorious B.I.G. song)"", ""Notorious (soundtrack)"", ""Duets: The Final Chapter""]"
5addcb215542997dc7907033,linucb,5,Naomi Campbell,Naomi Elaine Campbell,0.0,0.8,1.0,0.6666666666666666,1227,3,0.00018584999999999996,"[""Nasty Girl (The Notorious B.I.G. song)"", ""Notorious (soundtrack)"", ""Duets: The Final Chapter"", ""Victory (Puff Daddy song)"", ""Naomi Campbell""]"
5ae528ed5542993aec5ec16e,linucb,2,noanswer,Revengers Tragedy,0.0,0.0,0.0,0.0,269,2,4.155e-05,"[""Diana Quick"", ""The Honey Pot""]"
5ae528ed5542993aec5ec16e,linucb,3,noanswer,Revengers Tragedy,0.0,0.0,0.0,0.0,349,2,5.355e-05,"[""Diana Quick"", ""The Honey Pot"", ""King Lear (1916 film)""]"
5ae528ed5542993aec5ec16e,linucb,5,noanswer,Revengers Tragedy,0.0,0.0,0.0,0.0,549,2,8.355e-05,"[""Diana Quick"", ""The Honey Pot"", ""King Lear (1916 film)"", ""The Orchid House (TV serial)"", ""Where Sinners Meet""]"
5a8c7ced5542995e66a4761c,linucb,2,entertainment industry,entertainment,0.0,0.6666666666666666,0.5,1.0,268,4,4.259999999999999e-05,"[""Josh Trank"", ""Mike Valerio""]"
5a8c7ced5542995e66a4761c,linucb,3,entertainment,entertainment,1.0,1.0,1.0,1.0,347,3,5.385e-05,"[""Josh Trank"", ""Mike Valerio"", ""James Valerio""]"
5a8c7ced5542995e66a4761c,linucb,5,entertainment,entertainment,1.0,1.0,1.0,1.0,652,3,9.96e-05,"[""Josh Trank"", ""Mike Valerio"", ""James Valerio"", ""Valerio Spada"", ""Drake &amp; Josh""]"
5a72f74a55429901807daf59,linucb,2,Rob Reiner,Rosie O'Donnell,0.0,0.0,0.0,0.0,386,3,5.97e-05,"[""Sleepless in Seattle"", ""List of Seattle Sounders FC 2 players""]"
5a72f74a55429901807daf59,linucb,3,noanswer,Rosie O'Donnell,0.0,0.0,0.0,0.0,425,2,6.495e-05,"[""Sleepless in Seattle"", ""List of Seattle Sounders FC 2 players"", ""Helen Atkinson-Wood""]"
5a72f74a55429901807daf59,linucb,5,noanswer,Rosie O'Donnell,0.0,0.0,0.0,0.0,554,2,8.43e-05,"[""Sleepless in Seattle"", ""List of Seattle Sounders FC 2 players"", ""Helen Atkinson-Wood"", ""Shaheed Woods"", ""Tim Bedore""]"
5ae1d4e8554299234fd04312,linucb,2,Rob Sitch,"Robert Ian ""Rob"" Sitch",0.0,0.6666666666666666,1.0,0.5,224,3,3.540000000000001e-05,"[""Any Questions for Ben?"", ""Rob Sitch""]"
5ae1d4e8554299234fd04312,linucb,3,Rob Sitch,"Robert Ian ""Rob"" Sitch",0.0,0.6666666666666666,1.0,0.5,313,3,4.875e-05,"[""Any Questions for Ben?"", ""Rob Sitch"", ""Inside Film Awards""]"
5ae1d4e8554299234fd04312,linucb,5,Rob Sitch,"Robert Ian ""Rob"" Sitch",0.0,0.6666666666666666,1.0,0.5,545,3,8.355e-05,"[""Any Questions for Ben?"", ""Rob Sitch"", ""Inside Film Awards"", ""Bad Dreems"", ""Herbert Finlay""]"
5a80aeef5542992097ad301a,linucb,2,The Shins,The Shins,1.0,1.0,1.0,1.0,322,3,5.01e-05,"[""Jon Sortland"", ""Jesse Sandoval""]"
5a80aeef5542992097ad301a,linucb,3,The Shins,The Shins,1.0,1.0,1.0,1.0,409,3,6.315e-05,"[""Jon Sortland"", ""Jesse Sandoval"", ""The Shins""]"
5a80aeef5542992097ad301a,linucb,5,The Shins,The Shins,1.0,1.0,1.0,1.0,598,3,9.15e-05,"[""Jon Sortland"", ""Jesse Sandoval"", ""The Shins"", ""Radio Rats"", ""Wye Oak (band)""]"
5a7f66f155429969796c1a33,linucb,2,Scandinavian Airlines Norway,Denmark–Norway–Sweden,0.0,0.0,0.0,0.0,451,5,7.065e-05,"[""Braathens"", ""Legal name""]"
5a7f66f155429969796c1a33,linucb,3,noanswer,Denmark–Norway–Sweden,0.0,0.0,0.0,0.0,662,2,0.0001005,"[""Braathens"", ""Legal name"", ""History of Braathens (1994\u20132004)""]"
5a7f66f155429969796c1a33,linucb,5,noanswer,Denmark–Norway–Sweden,0.0,0.0,0.0,0.0,957,2,0.00014475,"[""Braathens"", ""Legal name"", ""History of Braathens (1994\u20132004)"", ""SAS Braathens"", ""Braathens Helikopter""]"
5abbda84554299642a094b5b,linucb,2,noanswer,2,0.0,0.0,0.0,0.0,369,2,5.6550000000000006e-05,"[""Saab JAS 39 Gripen"", ""Saab 38""]"
5abbda84554299642a094b5b,linucb,3,noanswer,2,0.0,0.0,0.0,0.0,518,2,7.890000000000001e-05,"[""Saab JAS 39 Gripen"", ""Saab 38"", ""Industrigruppen JAS""]"
5abbda84554299642a094b5b,linucb,5,noanswer,2,0.0,0.0,0.0,0.0,761,2,0.00011535,"[""Saab JAS 39 Gripen"", ""Saab 38"", ""Industrigruppen JAS"", ""A-Darter"", ""PS-05/A""]"
5abe3dc65542993f32c2a0c4,linucb,2,KULR,8,0.0,0.0,0.0,0.0,308,3,4.8e-05,"[""SWX Right Now"", ""KRSQ""]"
5abe3dc65542993f32c2a0c4,linucb,3,KULR,8,0.0,0.0,0.0,0.0,384,3,5.94e-05,"[""SWX Right Now"", ""KRSQ"", ""KCTR-FM""]"
5abe3dc65542993f32c2a0c4,linucb,5,channel 11,8,0.0,0.0,0.0,0.0,552,3,8.46e-05,"[""SWX Right Now"", ""KRSQ"", ""KCTR-FM"", ""KULR-TV"", ""KKBR""]"
5ae489ab5542995ad6573d62,linucb,2,Mookie Blaylock,Mookie Blaylock,1.0,1.0,1.0,1.0,588,5,9.120000000000001e-05,"[""1995\u201396 Atlanta Hawks season"", ""Field goal percentage""]"
5ae489ab5542995ad6573d62,linucb,3,Mookie Blaylock,Mookie Blaylock,1.0,1.0,1.0,1.0,791,5,0.00012165,"[""1995\u201396 Atlanta Hawks season"", ""Field goal percentage"", ""1990\u201391 Houston Rockets season""]"
5ae489ab5542995ad6573d62,linucb,5,Mookie Blaylock,Mookie Blaylock,1.0,1.0,1.0,1.0,1057,5,0.00016154999999999997,"[""1995\u201396 Atlanta Hawks season"", ""Field goal percentage"", ""1990\u201391 Houston Rockets season"", ""1996\u201397 Orlando Magic season"", ""Mookie Blaylock""]"
5a7e1b7155429965cec5ea6c,linucb,2,Chrysler,Fiat Chrysler Automobiles N.V.,0.0,0.4,1.0,0.25,314,3,4.89e-05,"[""Saltillo Engine Plant"", ""Ramos Arizpe""]"
5a7e1b7155429965cec5ea6c,linucb,3,Chrysler,Fiat Chrysler Automobiles N.V.,0.0,0.4,1.0,0.25,370,3,5.7300000000000004e-05,"[""Saltillo Engine Plant"", ""Ramos Arizpe"", ""Ramos Arizpe Municipality""]"
5a7e1b7155429965cec5ea6c,linucb,5,Chrysler,Fiat Chrysler Automobiles N.V.,0.0,0.4,1.0,0.25,524,3,8.04e-05,"[""Saltillo Engine Plant"", ""Ramos Arizpe"", ""Ramos Arizpe Municipality"", ""Miguel Ramos Arizpe"", ""Ramos Arizpe Assembly""]"
5a8fae205542997ba9cb32ec,linucb,2,Open Heart,American-Canadian mystery-drama,0.0,0.0,0.0,0.0,367,2,5.625e-05,"[""Dylan Everett"", ""Everett Greenbaum""]"
5a8fae205542997ba9cb32ec,linucb,3,Open Heart,American-Canadian mystery-drama,0.0,0.0,0.0,0.0,492,2,7.5e-05,"[""Dylan Everett"", ""Everett Greenbaum"", ""Karaoke Star Jr.""]"
5a8fae205542997ba9cb32ec,linucb,5,mystery-drama,American-Canadian mystery-drama,0.0,0.6666666666666666,1.0,0.5,748,5,0.00011520000000000001,"[""Dylan Everett"", ""Everett Greenbaum"", ""Karaoke Star Jr."", ""JKT48's Finding Star"", ""Open Heart (TV series)""]"
5ae588cb55429960a22e0300,linucb,2,Chaerophyllum,Chaerophyllum,1.0,1.0,1.0,1.0,287,4,4.5449999999999993e-05,"[""Chaerophyllum"", ""Cryptanthus""]"
5ae588cb55429960a22e0300,linucb,3,Chaerophyllum,Chaerophyllum,1.0,1.0,1.0,1.0,328,4,5.1599999999999994e-05,"[""Chaerophyllum"", ""Cryptanthus"", ""Chaerophyllum elegans""]"
5ae588cb55429960a22e0300,linucb,5,Chaerophyllum,Chaerophyllum,1.0,1.0,1.0,1.0,917,4,0.00013995,"[""Chaerophyllum"", ""Cryptanthus"", ""Chaerophyllum elegans"", ""Quakers in Europe"", ""Hindu Jarrals in Jammu""]"
5a75e62f5542992d0ec06013,linucb,2,Tropicana Hotel,Tropicana Casino & Resort,0.0,0.4,0.5,0.3333333333333333,485,4,7.515000000000001e-05,"[""Johnny Mathis: Wonderful, Wonderful!"", ""Wonderful Wonderful (Johnny Mathis album)""]"
5a75e62f5542992d0ec06013,linucb,3,Tropicana Casino & Resort Atlantic City,Tropicana Casino & Resort,0.0,0.7499999999999999,0.6,1.0,586,8,9.269999999999999e-05,"[""Johnny Mathis: Wonderful, Wonderful!"", ""Wonderful Wonderful (Johnny Mathis album)"", ""Tropicana Casino &amp; Resort Atlantic City""]"
5a75e62f5542992d0ec06013,linucb,5,Tropicana Casino & Resort Atlantic City,Tropicana Casino & Resort,0.0,0.7499999999999999,0.6,1.0,852,8,0.0001326,"[""Johnny Mathis: Wonderful, Wonderful!"", ""Wonderful Wonderful (Johnny Mathis album)"", ""Tropicana Casino &amp; Resort Atlantic City"", ""TEN Atlantic City"", ""Caesars Atlantic City""]"
5ac113e2554299294b21909a,linucb,2,noanswer,"Wildhorn, Bricusse and Cuden",0.0,0.0,0.0,0.0,248,2,3.84e-05,"[""Linda Eder"", ""Inside America""]"
5ac113e2554299294b21909a,linucb,3,noanswer,"Wildhorn, Bricusse and Cuden",0.0,0.0,0.0,0.0,313,2,4.815e-05,"[""Linda Eder"", ""Inside America"", ""Cobb Energy Performing Arts Centre""]"
5ac113e2554299294b21909a,linucb,5,Frank Wildhorn,"Wildhorn, Bricusse and Cuden",0.0,0.3333333333333333,0.5,0.25,482,3,7.41e-05,"[""Linda Eder"", ""Inside America"", ""Cobb Energy Performing Arts Centre"", ""Bill Grainer"", ""In His Eyes""]"
5a82fe5055429966c78a6ad3,linucb,2,noanswer,evangelical Christian,0.0,0.0,0.0,0.0,342,2,5.25e-05,"[""Diana Pavlac Glyer"", ""The Company They Keep""]"
5a82fe5055429966c78a6ad3,linucb,3,evangelical Christian,evangelical Christian,1.0,1.0,1.0,1.0,470,4,7.290000000000001e-05,"[""Diana Pavlac Glyer"", ""The Company They Keep"", ""Azusa Pacific University""]"
5a82fe5055429966c78a6ad3,linucb,5,Christianity,evangelical Christian,0.0,0.0,0.0,0.0,820,2,0.0001242,"[""Diana Pavlac Glyer"", ""The Company They Keep"", ""Azusa Pacific University"", ""Time and Eternity (philosophy book)"", ""Diana L. Eck""]"
5a7e05ba5542995f4f402392,linucb,2,The Late Late Show,The Late Late Show,1.0,1.0,1.0,1.0,346,4,5.43e-05,"[""One Night Only (TV series)"", ""For One Night Only (Irish TV series)""]"
5a7e05ba5542995f4f402392,linucb,3,The Late Late Show,The Late Late Show,1.0,1.0,1.0,1.0,451,4,7.005e-05,"[""One Night Only (TV series)"", ""For One Night Only (Irish TV series)"", ""One Night in One City""]"
5a7e05ba5542995f4f402392,linucb,5,The Late Late Show,The Late Late Show,1.0,1.0,1.0,1.0,796,4,0.00012179999999999999,"[""One Night Only (TV series)"", ""For One Night Only (Irish TV series)"", ""One Night in One City"", ""Elton John One Night Only \u2013 The Greatest Hits"", ""WWE One Night Stand""]"
5a7264ed5542990c210a411a,linucb,2,noanswer,Blood and soil,0.0,0.0,0.0,0.0,334,2,5.13e-05,"[""Lebensraum"", ""Nazi Party of Costa Rica""]"
5a7264ed5542990c210a411a,linucb,3,Lebensraum,Blood and soil,0.0,0.0,0.0,0.0,523,3,8.025000000000001e-05,"[""Lebensraum"", ""Nazi Party of Costa Rica"", ""Nazi Germany""]"
